analysis_date,kpi_name,detector_used,dimension_type,dimension_value,actual_value_sum_or_avg,expected_value_sum_or_avg,degradation_amount,contribution_share,contribution_rank,anomaly_count,severity_max,recommended_action
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Firefox + Paid Search + Enterprise,0.441018,0.7431001428571429,0.30208214285714285,0.07372715364104081,1,1,CRITICAL,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Firefox + Paid Search + Enterprise,0.526462,0.8261076071428571,0.29964560714285715,0.07313248478289523,2,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Safari + Paid Search + Enterprise,0.513833,0.7843514999999999,0.2705184999999999,0.06602362795630669,3,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Desktop + Chrome + Paid Search + Enterprise,0.623185,0.8895327857142856,0.26634778571428563,0.06500570981646764,4,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Chrome + Paid Search + Enterprise,0.561542,0.7937397857142857,0.23219778571428573,0.05667094936678354,5,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Paid Search + Enterprise,0.481317,0.7104659642857143,0.2291489642857143,0.055926844058994174,6,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Safari + Paid Search + Enterprise,0.43472,0.6564520714285714,0.22173207142857143,0.0541166529829983,7,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Paid Search + Enterprise,0.457146,0.6784476428571429,0.22130164285714288,0.0540116011811372,8,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Chrome + Paid Search + Enterprise,0.574071,0.791137,0.21706599999999998,0.052977836362258675,9,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Desktop + Safari + Paid Search + Enterprise,0.502481,0.7167562142857143,0.2142752142857144,0.052296708093006225,10,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Chrome + Paid Search + Enterprise,0.548263,0.7568488571428571,0.20858585714285716,0.050908145021310344,11,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Safari + Paid Search + Enterprise,0.488697,0.6923811071428572,0.20368410714285717,0.04971180791928285,12,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Desktop + Firefox + Paid Search + Enterprise,0.526197,0.7216297857142857,0.19543278571428568,0.04769796348295814,13,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Desktop + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Safari + Paid Search + Enterprise,0.429515,0.6236823928571428,0.1941673928571428,0.04738912757259131,14,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Safari + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Firefox + Paid Search + Enterprise,0.458184,0.6501947142857143,0.1920107142857143,0.04686276156205475,15,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Firefox + Paid Search + Enterprise,0.542241,0.7253225357142857,0.18308153571428576,0.04468347709923456,16,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Firefox + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Chrome + Paid Search + Enterprise,0.554744,0.710232107142857,0.155488107142857,0.03794893487000093,17,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,APAC + Mobile + Chrome + Paid Search + Enterprise,0.555791,0.7040111071428571,0.14822010714285705,0.03617508307063626,18,1,WARNING,"Review revenue_per_session drivers for full_segment = APAC + Mobile + Chrome + Paid Search + Enterprise; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,North America + Mobile + Safari + Organic + Mid-Market,0.360479,0.43448667857142853,0.07400767857142854,0.018062555558713844,19,1,WARNING,"Review revenue_per_session drivers for full_segment = North America + Mobile + Safari + Organic + Mid-Market; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,full_segment,EMEA + Mobile + Firefox + Organic + SMB,0.253716,0.3220203214285714,0.0683043214285714,0.01667057560132851,20,1,WARNING,"Review revenue_per_session drivers for full_segment = EMEA + Mobile + Firefox + Organic + SMB; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region,North America,0.515579857142857,0.7377152653061225,1.5549478571428572,0.37950564863939573,1,7,WARNING,"Review revenue_per_session drivers for region = North America; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region,EMEA,0.45969942857142854,0.6597350714285716,1.4002494999999997,0.3417494627317706,2,7,CRITICAL,"Review revenue_per_session drivers for region = EMEA; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region,APAC,0.5011078333333333,0.6914579940476191,1.1421009642857143,0.2787448886288337,3,6,WARNING,"Review revenue_per_session drivers for region = APAC; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Safari,0.420898,0.5724763214285714,0.30315664285714283,0.07398939961770802,1,2,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Firefox,0.441018,0.7431001428571429,0.30208214285714285,0.07372715364104081,2,1,CRITICAL,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Firefox,0.526462,0.8261076071428571,0.29964560714285715,0.07313248478289523,3,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Firefox,0.355431,0.5002339821428572,0.2896059642857143,0.0706821767824657,4,2,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Firefox; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Safari,0.513833,0.7843514999999999,0.2705184999999999,0.06602362795630669,5,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Desktop + Chrome,0.623185,0.8895327857142856,0.26634778571428563,0.06500570981646764,6,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,North America + Mobile + Chrome,0.561542,0.7937397857142857,0.23219778571428573,0.05667094936678354,7,1,WARNING,"Review revenue_per_session drivers for region_device_browser = North America + Mobile + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Mobile + Safari,0.43472,0.6564520714285714,0.22173207142857143,0.0541166529829983,8,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Mobile + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Chrome,0.574071,0.791137,0.21706599999999998,0.052977836362258675,9,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,EMEA + Desktop + Safari,0.502481,0.7167562142857143,0.2142752142857144,0.052296708093006225,10,1,WARNING,"Review revenue_per_session drivers for region_device_browser = EMEA + Desktop + Safari; check recent releases, tracking changes, campaign mix, and operational issues."
2026-06-24,revenue_per_session,residual_anomaly,region_device_browser,APAC + Desktop + Chrome,0.548263,0.7568488571428571,0.20858585714285716,0.050908145021310344,11,1,WARNING,"Review revenue_per_session drivers for region_device_browser = APAC + Desktop + Chrome; check recent releases, tracking changes, campaign mix, and operational issues."
